Cliente,Fecha,Importe,Estado
10327,09/11/2020,21672,Completado
10363,09/11/2020,29151,Completado
9084,09/11/2020,67498,Completado
9909,09/11/2020,76173,Completado
10375,09/11/2020,31989,Completado
10385,09/11/2020,59578,Completado
9248,09/11/2020,17981,Completado
9154,09/11/2020,61769,Completado
10564,09/11/2020,58717,Completado
9353,09/11/2020,88764,Completado
9355,09/11/2020,62462,Completado
9676,09/11/2020,95156,Completado
9533,09/11/2020,61872,Completado
10332,09/11/2020,59858,Completado
10479,10/11/2020,23455,Completado
9523,10/11/2020,90894,Completado
10283,10/11/2020,17889,Completado
10023,10/11/2020,88703,Completado
9461,10/11/2020,6488,Completado
10213,10/11/2020,42946,Completado
9624,10/11/2020,44641,Completado
9023,10/11/2020,93450,Completado
9024,10/11/2020,57752,Completado
9003,10/11/2020,34436,Completado
9205,10/11/2020,90252,Completado
9136,10/11/2020,84711,Completado
9985,10/11/2020,83488,Completado
9461,10/11/2020,10581,Completado
10304,10/11/2020,83046,Completado
9238,10/11/2020,19511,Completado
10261,10/11/2020,31077,Completado
9210,10/11/2020,12750,Completado
10470,10/11/2020,44100,Completado
9576,10/11/2020,16666,Completado
9017,11/11/2020,32781,Completado
9270,11/11/2020,76054,Completado
10233,11/11/2020,62709,Completado
9697,11/11/2020,36240,Completado
9366,11/11/2020,13514,Completado
10430,11/11/2020,89512,Completado
10157,11/11/2020,35050,Completado
9861,11/11/2020,20156,Completado
9769,11/11/2020,58918,Completado
9848,11/11/2020,17667,Completado
9742,11/11/2020,63400,Completado
9383,11/11/2020,95102,Completado
10439,11/11/2020,48073,Completado
9350,11/11/2020,84796,Completado
9819,11/11/2020,20293,Completado
10105,11/11/2020,40123,Completado
10082,11/11/2020,46494,Completado
9145,11/11/2020,24410,Completado
10221,11/11/2020,72388,Completado
10211,11/11/2020,12997,Completado
9432,12/11/2020,63466,Completado
9962,12/11/2020,86034,Completado
9294,12/11/2020,70151,Completado
9757,12/11/2020,42733,Completado
10038,12/11/2020,71146,Completado
10460,12/11/2020,10505,Completado
10209,12/11/2020,96620,Completado
9832,12/11/2020,82955,Completado
9988,12/11/2020,85958,Completado
9783,12/11/2020,61686,Completado
9371,12/11/2020,81446,Completado
10275,12/11/2020,27848,Completado
9694,12/11/2020,13188,Completado
10310,12/11/2020,26686,Completado
9715,12/11/2020,75461,Completado
9243,12/11/2020,89558,Completado
9662,12/11/2020,52434,Completado
9109,12/11/2020,73094,Completado
9532,12/11/2020,89059,Completado
9571,12/11/2020,41471,Completado
10115,13/11/2020,68600,Completado
9327,13/11/2020,73246,Completado
9597,13/11/2020,92576,Completado
10523,13/11/2020,19323,Completado
9172,13/11/2020,22265,Completado
10401,13/11/2020,87550,Completado
10627,13/11/2020,78997,Completado
9625,13/11/2020,88523,Completado
9463,13/11/2020,63555,Completado
9997,13/11/2020,12802,Completado
9305,13/11/2020,89278,Completado
9636,13/11/2020,73167,Completado
10140,13/11/2020,90075,Completado
9437,13/11/2020,90446,Completado
9315,13/11/2020,853,Completado
9280,13/11/2020,45600,Completado
10609,13/11/2020,65122,Completado
9464,13/11/2020,81282,Completado
9550,13/11/2020,76407,Completado
10622,13/11/2020,80655,Completado
9538,14/11/2020,99079,Completado
9504,14/11/2020,97761,Completado
10617,14/11/2020,79380,Completado
10213,14/11/2020,72233,Completado
10642,14/11/2020,94603,Completado
10425,14/11/2020,3038,Completado
10044,14/11/2020,47072,Completado
10171,14/11/2020,10973,Completado
10587,14/11/2020,52370,Completado
9268,14/11/2020,68791,Completado
9195,14/11/2020,29315,Completado
9733,14/11/2020,25156,Completado
10125,14/11/2020,40293,Completado
9003,14/11/2020,363,Completado
10529,14/11/2020,88840,Completado
10169,14/11/2020,85097,Completado
10628,14/11/2020,25679,Completado
10378,14/11/2020,18340,Completado
10125,14/11/2020,64894,Completado
10036,14/11/2020,68968,Completado
9187,15/11/2020,68770,Completado
10574,15/11/2020,8320,Completado
10157,15/11/2020,97061,Completado
10502,15/11/2020,90334,Completado
10368,15/11/2020,80131,Completado
10271,15/11/2020,29178,Completado
10185,15/11/2020,14975,Completado
9364,15/11/2020,90385,Completado
10197,15/11/2020,39122,Completado
9417,15/11/2020,86010,Completado
10168,15/11/2020,86473,Completado
10079,15/11/2020,90702,Completado
9980,15/11/2020,75306,Completado
9780,15/11/2020,65085,Completado
10395,15/11/2020,33423,Completado
9611,15/11/2020,9814,Completado
10567,15/11/2020,13934,Completado
9476,15/11/2020,30231,Completado
9977,15/11/2020,4225,Completado
9513,15/11/2020,40591,Completado
10128,16/11/2020,80503,Completado
9227,16/11/2020,83025,Completado
10471,16/11/2020,13359,Completado
9127,16/11/2020,92920,Completado
10356,16/11/2020,72342,Completado
10588,16/11/2020,85867,Completado
9854,16/11/2020,41480,Completado
10496,16/11/2020,96325,Completado
9707,16/11/2020,88106,Completado
9452,16/11/2020,45615,Completado
9847,16/11/2020,98132,Completado
10327,16/11/2020,65773,Completado
10017,16/11/2020,23391,Completado
9505,16/11/2020,61008,Completado
10300,16/11/2020,47641,Completado
10253,16/11/2020,30410,Completado
10157,16/11/2020,26044,Completado
9551,16/11/2020,33283,Completado
10350,16/11/2020,95570,Completado
9204,16/11/2020,24614,Completado
9771,17/11/2020,16712,Completado
9155,17/11/2020,37348,Completado
9791,17/11/2020,41328,Completado
9147,17/11/2020,41626,Completado
9917,17/11/2020,69360,Completado
9546,17/11/2020,57326,Completado
9005,17/11/2020,88654,Completado
9514,17/11/2020,49534,Completado
10640,17/11/2020,56468,Completado
9794,17/11/2020,83536,Completado
9093,17/11/2020,23446,Completado
10063,17/11/2020,69555,Completado
10383,17/11/2020,54460,Completado
9772,17/11/2020,72376,Completado
10576,17/11/2020,49175,Completado
9005,17/11/2020,17512,Completado
10541,17/11/2020,13824,Completado
10037,17/11/2020,68225,Completado
9002,17/11/2020,89345,Completado
9567,17/11/2020,6464,Completado
10358,18/11/2020,89783,Completado
10261,18/11/2020,88557,Completado
10503,18/11/2020,49604,Completado
10309,18/11/2020,13703,Completado
10245,18/11/2020,38218,Completado
9529,18/11/2020,71356,Completado
9724,18/11/2020,42469,Completado
10449,18/11/2020,8880,Completado
10373,18/11/2020,69768,Completado
10119,18/11/2020,84264,Completado
9081,18/11/2020,76142,Completado
10460,18/11/2020,44772,Completado
9473,18/11/2020,71302,Completado
9977,18/11/2020,97512,Completado
10261,18/11/2020,5040,Completado
9588,18/11/2020,11515,Completado
10419,18/11/2020,86113,Completado
10206,18/11/2020,18598,Completado
9211,18/11/2020,41185,Completado
10144,18/11/2020,51381,Completado
9568,19/11/2020,58823,Completado
9594,19/11/2020,88368,Completado
9439,19/11/2020,31710,Completado
10500,19/11/2020,38860,Completado
9336,19/11/2020,41425,Completado
9224,19/11/2020,43266,Completado
9192,19/11/2020,94898,Completado
9793,19/11/2020,20342,Completado
9591,19/11/2020,62785,Completado
9062,19/11/2020,34874,Completado
10226,19/11/2020,22314,Completado
9557,19/11/2020,18236,Completado
9128,19/11/2020,60512,Completado
9684,19/11/2020,16502,Completado
10335,19/11/2020,39462,Completado
10615,19/11/2020,96781,Completado
10634,19/11/2020,74499,Completado
9276,19/11/2020,89415,Completado
9242,19/11/2020,33450,Completado
10180,19/11/2020,91365,Completado
9411,20/11/2020,4307,Completado
9062,20/11/2020,14059,Completado
9763,20/11/2020,39453,Completado
9037,20/11/2020,98087,Completado
10271,20/11/2020,27051,Completado
9073,20/11/2020,79748,Completado
9306,20/11/2020,91533,Completado
9054,20/11/2020,28606,Completado
10088,20/11/2020,80576,Completado
9052,20/11/2020,42566,Completado
9669,20/11/2020,36091,Completado
9255,20/11/2020,24900,Completado
10169,20/11/2020,7176,Completado
9560,20/11/2020,19995,Completado
10594,20/11/2020,5846,Completado
10325,20/11/2020,39058,Completado
9087,20/11/2020,58732,Completado
10014,20/11/2020,51974,Completado
10112,20/11/2020,58805,Completado
9452,20/11/2020,73562,Completado
10529,21/11/2020,68307,Completado
10199,21/11/2020,23397,Completado
10020,21/11/2020,78939,Completado
10174,21/11/2020,85097,Completado
9964,21/11/2020,79931,Completado
10360,21/11/2020,47742,Completado
10053,21/11/2020,38297,Completado
9409,21/11/2020,50365,Completado
9477,21/11/2020,43631,Completado
9840,21/11/2020,15668,Completado
10489,21/11/2020,22335,Completado
9359,21/11/2020,94231,Completado
9781,21/11/2020,71326,Completado
9223,21/11/2020,3583,Completado
10020,21/11/2020,18416,Completado
9885,21/11/2020,81936,Completado
9021,21/11/2020,57077,Completado
9390,21/11/2020,46567,Completado
10412,21/11/2020,65758,Completado
9309,21/11/2020,71283,Completado
9995,22/11/2020,57621,Completado
9132,22/11/2020,73340,Completado
9854,22/11/2020,68895,Completado
10358,22/11/2020,29482,Completado
9501,22/11/2020,37253,Completado
9556,22/11/2020,3242,Completado
9670,22/11/2020,72236,Completado
9864,22/11/2020,11147,Completado
9265,22/11/2020,73854,Completado
10462,22/11/2020,5223,Completado
9730,22/11/2020,98437,Completado
10054,22/11/2020,99477,Completado
10621,22/11/2020,29026,Completado
10226,22/11/2020,21529,Completado
10637,22/11/2020,49096,Completado
10303,22/11/2020,10949,Completado
9414,22/11/2020,78135,Completado
9169,22/11/2020,51615,Completado
9545,22/11/2020,66561,Completado
10615,22/11/2020,58479,Completado
9181,23/11/2020,6568,Completado
9849,23/11/2020,99578,Completado
9343,23/11/2020,60731,Completado
10367,23/11/2020,83104,Completado
9880,23/11/2020,63816,Completado
9333,23/11/2020,84184,Completado
9946,23/11/2020,95786,Completado
10552,23/11/2020,43248,Completado
9978,23/11/2020,85240,Completado
9760,23/11/2020,10627,Completado
9663,23/11/2020,41635,Completado
9649,23/11/2020,68082,Completado
10386,23/11/2020,71971,Completado
9385,23/11/2020,5180,Completado
10065,23/11/2020,85268,Completado
9563,23/11/2020,74673,Completado
10384,23/11/2020,35525,Completado
10265,23/11/2020,13380,Completado
9535,23/11/2020,8296,Completado
10264,23/11/2020,45676,Completado
10323,24/11/2020,4425,Completado
9711,24/11/2020,58997,Completado
10193,24/11/2020,22368,Completado
9558,24/11/2020,70234,Completado
9601,24/11/2020,93130,Completado
10031,24/11/2020,66850,Completado
10216,24/11/2020,71636,Completado
9651,24/11/2020,48362,Completado
9780,24/11/2020,35063,Completado
10393,24/11/2020,47008,Completado
9521,24/11/2020,94849,Completado
9108,24/11/2020,55887,Completado
9685,24/11/2020,74110,Completado
10400,24/11/2020,42222,Completado
9086,24/11/2020,50681,Completado
9827,24/11/2020,73760,Completado
10572,24/11/2020,24042,Completado
10590,24/11/2020,37956,Completado
10456,24/11/2020,5369,Completado
9411,24/11/2020,78808,Completado
9997,25/11/2020,85246,Completado
9840,25/11/2020,34436,Completado
10545,25/11/2020,83235,Completado
10193,25/11/2020,97089,Completado
9042,25/11/2020,28782,Completado
9567,25/11/2020,81312,Completado
9778,25/11/2020,80725,Completado
10382,25/11/2020,20451,Completado
9877,25/11/2020,38020,Completado
9904,25/11/2020,75525,Completado
10591,25/11/2020,40114,Completado
10203,25/11/2020,83640,Completado
10248,25/11/2020,17333,Completado
9369,25/11/2020,20312,Completado
9540,25/11/2020,87848,Completado
10036,25/11/2020,7842,Completado
9669,25/11/2020,59858,Completado
9683,25/11/2020,47389,Completado
9364,25/11/2020,36143,Completado
10393,25/11/2020,1243,Completado
9254,26/11/2020,80220,Completado
9268,26/11/2020,2959,Completado
9869,26/11/2020,43899,Completado
10456,26/11/2020,27203,Completado
10105,26/11/2020,8098,Completado
10121,26/11/2020,93060,Completado
10528,26/11/2020,43795,Completado
10121,26/11/2020,32117,Completado
10254,26/11/2020,44109,Completado
10080,26/11/2020,95662,Completado
9999,26/11/2020,29333,Completado
10589,26/11/2020,36134,Completado
10046,26/11/2020,80664,Completado
10108,26/11/2020,30952,Completado
9140,26/11/2020,5360,Completado
10238,26/11/2020,86835,Completado
9499,26/11/2020,82487,Completado
10262,26/11/2020,96288,Completado
9293,26/11/2020,945,Completado
10568,26/11/2020,75774,Completado
9153,27/11/2020,30906,Completado
9157,27/11/2020,65246,Completado
9127,27/11/2020,44812,Completado
9184,27/11/2020,16186,Completado
9491,27/11/2020,30197,Completado
10225,27/11/2020,45149,Completado
9919,27/11/2020,3744,Completado
9450,27/11/2020,83862,Completado
10558,27/11/2020,77393,Completado
10071,27/11/2020,729,Completado
9512,27/11/2020,81461,Completado
10592,27/11/2020,22454,Completado
10140,27/11/2020,93836,Completado
10077,27/11/2020,38063,Completado
9654,27/11/2020,83719,Completado
9535,27/11/2020,6899,Completado
10380,27/11/2020,19040,Completado
10106,27/11/2020,52872,Completado
10371,27/11/2020,41824,Completado
9516,27/11/2020,73654,Completado
9790,28/11/2020,66570,Completado
9002,28/11/2020,39389,Completado
9490,28/11/2020,1176,Completado
9167,28/11/2020,12014,Completado
10270,28/11/2020,45201,Completado
10222,28/11/2020,62681,Completado
10580,28/11/2020,71490,Completado
9902,28/11/2020,15705,Completado
9538,28/11/2020,38540,Completado
9582,28/11/2020,93924,Completado
9730,28/11/2020,40847,Completado
10343,28/11/2020,920,Completado
10207,28/11/2020,50215,Completado
9532,28/11/2020,7666,Completado
10481,28/11/2020,49071,Completado
9177,28/11/2020,83418,Completado
9329,28/11/2020,10505,Completado
10597,28/11/2020,40235,Completado
9367,28/11/2020,27301,Completado
9870,28/11/2020,21188,Completado
9534,29/11/2020,44675,Completado
9618,29/11/2020,14308,Completado
9621,29/11/2020,97180,Completado
9134,29/11/2020,15601,Completado
10628,29/11/2020,6008,Completado
9699,29/11/2020,21647,Completado
10407,29/11/2020,35346,Completado
10268,29/11/2020,79289,Completado
9627,29/11/2020,68183,Completado
10629,29/11/2020,71414,Completado
9428,29/11/2020,96374,Completado
10392,29/11/2020,64586,Completado
9221,29/11/2020,83831,Completado
9377,29/11/2020,99900,Completado
9022,29/11/2020,3665,Completado
9274,29/11/2020,53377,Completado
9989,29/11/2020,2423,Completado
9014,29/11/2020,42578,Completado
9304,29/11/2020,96431,Completado
10127,29/11/2020,11643,Completado
9406,30/11/2020,51369,Completado
9755,30/11/2020,68183,Completado
9743,30/11/2020,46400,Completado
9106,30/11/2020,4842,Completado
9277,30/11/2020,82118,Completado
10067,30/11/2020,77454,Completado
9295,30/11/2020,29717,Completado
9682,30/11/2020,76775,Completado
10215,30/11/2020,75287,Completado
9629,30/11/2020,61842,Completado
10035,30/11/2020,66801,Completado
9258,30/11/2020,91079,Completado
9622,30/11/2020,10188,Completado
9214,30/11/2020,26004,Completado
9476,30/11/2020,22734,Completado
9016,30/11/2020,33849,Completado
9733,30/11/2020,95786,Completado
9129,30/11/2020,72312,Completado
9549,30/11/2020,68782,Completado
9174,30/11/2020,79438,Completado
9430,01/12/2020,66926,Completado
9497,01/12/2020,49178,Completado
9334,01/12/2020,9784,Completado
9375,01/12/2020,20692,Completado
9413,01/12/2020,38449,Completado
9112,01/12/2020,59286,Completado
9512,01/12/2020,69707,Completado
9282,01/12/2020,57597,Completado
9349,01/12/2020,25740,Completado
9431,01/12/2020,33155,Completado
10443,01/12/2020,44550,Completado
9387,01/12/2020,53030,Completado
10173,01/12/2020,26138,Completado
10540,01/12/2020,62882,Completado
10454,01/12/2020,13128,Completado
10370,01/12/2020,47224,Completado
10003,01/12/2020,62940,Completado
10624,01/12/2020,625,Completado
9262,01/12/2020,13426,Completado
9381,01/12/2020,36958,Completado
10134,02/12/2020,92324,Completado
10573,02/12/2020,16697,Completado
9958,02/12/2020,80372,Completado
9684,02/12/2020,16435,Completado
9730,02/12/2020,72275,Completado
10572,02/12/2020,23549,Completado
9685,02/12/2020,46820,Completado
9122,02/12/2020,80509,Completado
10580,02/12/2020,93854,Completado
10180,02/12/2020,59389,Completado
10259,02/12/2020,5067,Completado
10178,02/12/2020,91666,Completado
10550,02/12/2020,76219,Completado
10270,02/12/2020,36204,Completado
9257,02/12/2020,33073,Completado
10488,02/12/2020,7593,Completado
10406,02/12/2020,22530,Completado
10230,02/12/2020,48606,Completado
9406,02/12/2020,82657,Completado
10028,02/12/2020,71609,Completado
9317,03/12/2020,39015,Completado
10307,03/12/2020,47063,Completado
10079,03/12/2020,29762,Completado
10268,03/12/2020,68399,Completado
10442,03/12/2020,17564,Completado
9228,03/12/2020,71983,Completado
10517,03/12/2020,86104,Completado
10243,03/12/2020,37911,Completado
10267,03/12/2020,78552,Completado
10243,03/12/2020,51557,Completado
9961,03/12/2020,76733,Completado
9420,03/12/2020,54521,Completado
9539,03/12/2020,78939,Completado
9284,03/12/2020,60783,Completado
9642,03/12/2020,76003,Completado
